["port 3","RIGHT"]
["port 5","RIGHT"]
["port 1","LEFT"]
["port 4","RIGHT"]
["port 2","LEFT"]
["port 6","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(1000, 3)
1.8958831774514150e+14 1.0102537158254646e-08 -5.2263947591691895e-01
1.8960032004431500e+14 1.0599412687985258e-08 -3.8152619599776494e-01
1.8961232386324788e+14 1.0703192671701969e-08 -2.3681343548329112e-01
1.8962432920222872e+14 1.0407274205348174e-08 -9.3214446119489869e-02
1.8963633606154625e+14 9.7261316485335778e-09 4.4179438736153535e-02
1.8964834444148938e+14 8.6964835680523996e-09 1.6816271044048084e-01
1.8966035434234694e+14 7.3814106587443192e-09 2.6613618142378426e-01
1.8967236576440784e+14 5.8839049311536677e-09 3.1220004505371374e-01
1.8968437870796125e+14 4.3933571316596172e-09 2.4724558938904476e-01
1.8969639317329619e+14 3.3283061937158953e-09 -4.0380343554040223e-02
1.8970840916070184e+14 3.3703190850879599e-09 -5.0204751184095420e-01
1.8972042667046750e+14 4.4923832129108016e-09 -7.7429311176883797e-01
1.8973244570288250e+14 6.0158812846414167e-09 -8.3007733810477846e-01
1.8974446625823619e+14 7.5401765014415227e-09 -7.7948779284128777e-01
1.8975648833681809e+14 8.8805913860835223e-09 -6.7890536713301519e-01
1.8976851193891775e+14 9.9335231048911289e-09 -5.5308967091058348e-01
1.8978053706482481e+14 1.0633505082904720e-08 -4.1416878216915021e-01
1.8979256371482891e+14 1.0940858586551279e-08 -2.6913327762504990e-01
1.8980459188921988e+14 1.0838136605953854e-08 -1.2296918263508856e-01
1.8981662158828750e+14 1.0329336668518367e-08 1.9653074498679746e-02
1.8982865281232175e+14 9.4403862797576045e-09 1.5289221393783572e-01
1.8984068556161259e+14 8.2214443940683216e-09 2.6742971824539724e-01
1.8985271983645009e+14 6.7545239659429505e-09 3.4535960892179485e-01
1.8986475563712441e+14 5.1794313471651724e-09 3.4695075579338813e-01
1.8987679296392569e+14 3.7842864154094232e-09 1.8140643949470642e-01
1.8988883181714431e+14 3.1973338601466562e-09 -2.4333729735185045e-01
1.8990087219707059e+14 3.9106802990059804e-09 -6.4694474981862260e-01
1.8991291410399494e+14 5.3668504218495702e-09 -7.9028491441120496e-01
1.8992495753820788e+14 6.9743170344161094e-09 -7.7805997750055589e-01
1.8993700250000003e+14 8.4645817254580540e-09 -6.9481867839909517e-01
1.8994904898966197e+14 9.7020066421562212e-09 -5.7716220618713143e-01
1.8996109700748447e+14 1.0603849103656327e-08 -4.4176598528305433e-01
1.8997314655375831e+14 1.1117643905779959e-08 -2.9743121984554827e-01
1.8998519762877444e+14 1.1214751399710063e-08 -1.4976872858928836e-01
1.8999725023282369e+14 1.0888648502154214e-08 -3.3609479362547746e-03
1.9000930436619719e+14 1.0154878706075245e-08 1.3678022622921338e-01
1.9002136002918597e+14 9.0522990174707096e-09 2.6345649186250830e-01
1.9003341722208122e+14 7.6474191267576270e-09 3.6386915957074667e-01
1.9004547594517419e+14 6.0489941894806837e-09 4.1112413520110713e-01
1.9005753619875622e+14 4.4599806673387606e-09 3.4181420867834039e-01
1.9006959798311862e+14 3.3453048467247547e-09 3.2047230986852741e-02
1.9008166129855294e+14 3.4653746793115390e-09 -4.5254572059232578e-01
1.9009372614535069e+14 4.7244931104760893e-09 -7.1618647380971312e-01
